Text,Toxicity
are you sure God will leave me oh no not at  all they can I know will never leave you he  ,0.42153489775955677
loves you so much so don't worry I'm sure he  will come around everybody hopes he will I  ,4.6944450587034225
hope so because Ken is my life mama I love him  so much he can't leave me I don't know if I'll  ,2.9066355898976326
survive but I don't know please tell me what  do I do now okay listen to what you have to do,4.047330468893051
number one is that Ken loves you so much  forget that he doesn't have money now the  ,1.917668804526329
fact that he doesn't have money now does  not mean that you remain like that forever   look I've seen I've seen close that had so much  money so much when I mean so much so much money  ,3.103115037083626
there was no love in their marriage and because  there was no love in their relationship there was  ,5.196163430809975
no Joy of that before you say Jack that marriage  became problem rumbled and ended in bad news  ,3.636400029063225
telling you really feel one thing love is the  most important thing in every relationship love  ,6.665455549955368
see what's love him every other thing we made easy then  money cannot be taken away from any relationship  ,5.769621208310127
especially in marriage because when a man says he  loves you he needs money to grease that love yes  ,1.3778221793472767
he needs money to take care of you he needs money  to make you happy he needs money to make your face  ,0.09422710281796753
shining if money to make you beautiful all right  thank you thank you so much you give me serious  ,8.410589396953583
word of knowledge today for the first time in  my life I will never forget it thank you Mama  ,5.253386124968529
you're the best mother in the whole ah you're  always welcome my daughter that is daughter,1.4686500653624535
I don't want you to be staying alone yes,2.100696600973606
yes I have a gist something that  happened in the market yesterday,7.816716283559799
um so guess what,6.4090631902217865
so he kissed me and hugged me good I'm the  happiest girl alive so because in my peace  ,3.470657765865326
that's why you are the happiest girl alive yes so  see I don't expect you to understand okay okay I  ,1.2739808298647404
won't understand but tell me who is this man who's  this man that you don't want me to know about it  ,3.7406805902719498
have I not told you I told you to just wait  time is right outside okay don't tell me,4.3229419738054276
please you're not jealous,1.3777796179056168
are you sure of what you just said to me   yes I saw the both of them but they might  not have something yet of course I know  ,9.522321820259094
because I trust Ken with my life my love is  perfect he will never do such but you see  ,6.502474099397659
I don't trust that if you have a girl one bit I  don't even me that game might be up to something,0.6024245172739029
I will you mean you saw iffy washing  dishes for my future mother-in-law to be,1.094916183501482
I swear I will kill that girl before she even  touches my mind trust me just lay that idiot go  ,0.46293563209474087
concentrate on your mind don't even say that  to me don't say that to me I know what to do,0.4667744506150484
ha,0.8783037774264812
all right hello,7.136686146259308
hello yeah Miss a man listen,5.117693915963173
I don't like trouble but I made trouble last 30  years but I retired because there was no need in  ,5.188622325658798
trouble but you're making me revive my spirit of  trouble whenever I do something will happen to  ,0.6392787676304579
us say I'm ready to gosh your two eyes out better  check Matthew so be careful don't let me call you  ,0.40027606301009655
again because of this death do you hear me do  what you're supposed to do thank you very much,0.6070001050829887
just wake up because it will only  remain a dream and never a reality,1.0632533580064774
and not a reality said Beauty I don't want to make trouble with you  ,1.535400003194809
and you know I I really liked you two  together because I know what you guys  ,8.94070565700531
have is true love I know you love him and he  loves you thank God I knew that I knew that  ,8.43898355960846
so please you guys have love for each other I have  love for myself sometimes you're very very stupid  ,0.03806486201938242
you're very stupid you're very silly but let me  warn you no let me advance you rather stay away  ,0.026967082521878183
okay stay away from the opening stop forcing your  sin yourself are you not ashamed of yourself no  ,0.04323492175899446
don't always train yourself at the man that does  not even want you stay away stay away from my man  ,0.2105236053466797
okay my anger is you're always talking about my  mind my own being my love my boyfriend what is  ,0.17076225485652685
wrong with yourself no no tell me what do you know  about love eh do you want that poor window eh to  ,0.08061331463977695
lose her only son because of your stupid feelings  what is your business mind your business mind it  ,0.02901780535466969
um just listen good by the time I'm done with  care eh I'm becoming history in fact he will  ,6.019141152501106
start seeing you like a fellow man God will  punish you you're very stupid God will punish  ,0.12103038607165217
you for this rubbish you just said but I'm  warning you away from my man in fact you the  ,0.04122865793760866
man telling me Beauty punish you you're very  stupid stealing from my man the next time I'll  ,0.07842527702450752
even stand like this with you you will not let  whatever you stay away I'm warning you stay away,0.37483740597963333
you know I'm actually having fun  because she's really seriously  ,4.047302156686783
no she's short ladies stay away  from my brother stay away from him  ,0.20940955728292465
you lost can the moment you and your father  called him Paul you just gave me access road  ,0.37071811966598034
to him that you just made it easy for me to have  him the moment you called him Paul do you know   what you did to his self-esteem I came to him and  I walked to him I gave him confidence and now I I  ,7.395198941230774
I I then showed him how to you know how to to love  another woman you have lost him for good all right,0.5678852554410696
thank you,8.900988101959229
so what's happening to your sister anymore,0.1725293812341988
please I don't talk about that,9.102704375982285
um I even had those two love but they  they fought for the first time in history   what does if you're going to do in all of this  ,7.523342967033386
um You didn't tell that if he was responsible  that girl so they have still two misunderstandings,6.079506501555443
oh no wonder she was just blushing  she told me she's in love not even  ,3.902045264840126
ask her why do you love me she said  she will not tell me until the time   is right I will not tell you  I'll tell you when I'm ready,4.201755300164223
this is very painful how did she go this far this  is not right I need to talk sense into that girl,5.580470338463783
if you what is wrong with you are you this weekend,0.5898024421185255
peace I am having a bad day I've had  a very stressful day are you hearing  ,4.753917828202248
me so I don't have time for this rubbish  I don't understand you don't have time   for this rubbish let me tell you everybody in  this Village knows that those two are in love  ,0.03840015269815922
Kane can never love you that's what you  think yes that can can never love me  ,0.6401454098522663
watch and see watch and see okay I will  turn the impossible possible in this Village,5.674649775028229
I don't understand see let me tell you if I  should advise you as a friend eh Jackson loves you  ,8.34832414984703
so go to Jackson because I never love  you so you're trying to advise me  ,1.120295189321041
based on what eh you or anyone else not tell  me how to live my life or who to love okay  ,3.2509878277778625
thank you see I pity you because Beauty will kill  you why don't you see that King does not love you  ,0.48344340175390244
or are you going to marry his mother  there is something people don't know  ,0.3848073771223426
Ken's mom will make kids lovely whether he loves  me right now or not okay so mind your business,0.10669009061530232
so you are working out see you you will regret  it to Jackson please I need your help please  ,1.7497917637228966
what is it Jackson please I need  you to help me talk to carrot  ,7.7149853110313416
because I don't want to lose my own thing  see I didn't mean to call him poor it was  ,0.17327545210719109
all a misunderstanding please please can't  misunderstood me I was just trying to you  ,8.799243718385696
know push him to encourage him but but that's  that's by the way please help me come too  ,8.21373239159584
sorry I can't talk to him for now why  why you're his best friends are you guys  ,6.9915711879730225
squarely you guys have issues Jackson please  whatever it is drop it aside you have to talk  ,6.734052300453186
might be in please you're the only one who listens  to so help me Beauty if he wants to talk to Ken  ,2.2179022431373596
you better go to his house and talk to  him yes why are you looking my sister,0.7555180229246616
friends please please me drop right aside and just  help me please it's their own good too all right  ,10.46607419848442
I will talk to him well first I told him I'm in  love with if he said he has nothing to do with her  ,5.935158953070641
that's what he told me he writes  Ken has nothing to do with you  ,2.848641760647297
I'm not even lying that's the truth if he's the  one forcing herself okay and and the saddest  ,0.2820265479385853
part is Ken's mother is in support of all  what is going on because she's she's trying   all her best to separate me for Ken because  of my father's strength please don't let the  ,2.3124728351831436
plan work please help me if you say so why  did I see both of them in their compound why  ,9.180828183889389
Jackson listen to me whatever you show  it's not actually what's going on trust  ,4.66216504573822
me if he's the one forcing herself okay  Ken does not have anything to do with DC  ,3.4332796931266785
see right now that's not even the issue what we  should be thinking of is how to come together  ,8.563743531703949
um I I work like a theme yes you love history  right yes then do everything possible to take  ,8.392845094203949
that girl far away from my man do whatever you  want to do with it take your feet to wherever  ,0.1179293030872941
you want to take it into so I can have my  man all to myself let's not allow please,0.6331734824925661
you are right now I understand you,7.620131969451904
you need to take this one that is yourself  you want to be the best man that she will  ,3.6607757210731506
do everything possible to take care away  from me and that I will do nothing because   Ken's mother is suddenly behind us if  you said that yeah she did that please,0.6069710943847895
I can't lose my mind please please thank you,7.721202075481415
where is your sister once you went out to where,0.11680262396112084
is your sister when she went out   so yeah don't die your sister want to kill me  does she want to kill me hopefully let you not  ,0.42260000482201576
have peace because of beauty and her boyfriend  is she the only one that has a boyfriend huh,0.07401165785267949
calm down everything will be fine soon  everything will be fine soon how do you mean,4.778619110584259
what are you what are you both up to what  are you planning tell me am I nothing you  ,0.5175836849957705
see if you tell me I won't let her know I'm  away just talk to me don't tell me now I  ,1.3417948968708515
want to hear all those girls girls gist  all those girls I want to know this one  ,0.2724139951169491
tell me now now and how big you I bought Big  Dry fish normally dancing give you something,0.43409564532339573
earring for you nothing I cannot kill my sister  okay okay I'll buy fine dress for you just tell me  ,0.32450458966195583
nothing is happening true what  are you planning with your sister,0.22310048807412386
I told you I thought you had a voice shouting,7.3983728885650635
we are here,5.444943159818649
drama where is your daughter beauty bring her  out my daughter my beauty is not at home I hope  ,0.3743893466889858
all is well is there any problem with the three  times what do you mean why you pretend as if you  ,2.3185547441244125
don't know what is happening eh I want your  daughter to stay away from my son want her  ,0.20129939075559378
what did she do can you just open up and tell me  what did she do you are asking me you see why I  ,5.289483070373535
don't like your behavior you are asking me as  if you don't know what is going on I don't know   so she did not tell you how she arranged with  her fellow talks that she calls her friends  ,0.5808086134493351
they let Ambush for my goddaughter if he and  beat her up just because she saw iffy which  ,0.4053582902997732
came together they beat her up what did  they have killed her for me my own Beauty  ,0.47878450714051723
fighting in public no that's not possible I  raised her up well you did not raise her up well  ,1.3441883027553558
but let me tell you something you see that if  he she's my goddaughter she is the only girl  ,0.2246710704639554
in this whole village that comes to my house  to help me with my house choice I don't want  ,4.760086163878441
anything to happen to her one your daughter I  don't want to ever see her near my son I don't  ,0.3357312176376581
want to ever see her near my house if she does  I will deal with her I will deal seriously with  ,0.8732272312045097
her you know me oh I don't have customer when  it comes to trouble people should not try me,1.177079975605011
you know me I'm gonna trouble  I don't have customer I will  ,0.45994333922863007
deal with everybody this Informer come down now,0.4396466538310051
ah mama leave this woman let her go I beg up  your mouth will you shut up your mouth yeah  ,0.1313810353167355
you need to hear what your sister did how can she  be fighting in public because of a man huh look  ,0.12715287739410996
look any woman any girl any lady know how to  fight have fellow woman over a man is Shameless  ,0.06520600290969014
that's the worst thing any woman can do fight it  over a man you better be careful is it not as soon  ,0.14768001856282353
that has been following my sister up and down  and so are you supporting what your sister did   are you supporting what she did Mama are you sure  she's saying the truth don't don't say that again  ,0.3586995182558894
I've known Informer for years I know her she  can't lie over what now why would she be lying  ,5.835044756531715
huh my sister cannot do that your sister  cannot do that we are here we don't know  ,0.11802022345364094
what is happening outside your sister is  fighting and you're here defending her you   tell her I want to see how when she comes back no  daughter of mine will bring shame to me nonsense  ,0.10912757134065032
if I have only girls let me train them  well did you hear what she said she's   even insulting because I don't have a son so  the girls I have I have to train them well I  ,0.41110836900770664
have to make sure they don't bring shame to me  let her only son bring the whole world for her   it is well It is Well grandsons I trust you beauty  I said she kneel down look at you you should be  ,0.3619898809120059
ashamed of yourself going around fighting because  of a man huh useless we don't know that very well  ,0.04449983243830502
Beauty has not eaten since he says that stupid  game that's what's called sister really I swear  ,0.08316923631355166
sweating my friends I thought I was I  leave my man why will you shut up shut up  ,0.03418611304368824
who is your man who is your man  you're not ashamed of yourself you're fighting you you wait I'm gather your  fellow girls to fight somebody because of a man,0.10988559806719422
because I allow you to sit here do you know the  level of Shame your sister has brought this to  ,0.04269925120752305
this family case mother came here and was shouting  screaming insulting every member of our family  ,0.08516908856108785
hey how about your sister be as stupid as going  to fight a fellow girl over a man that has not  ,0.05704163922928274
even paid that right price he believed me Mama I  did not find this girl no fight no friends come on,0.30820155516266823
up beauty is innocent it's innocent if he is  the cost of all the problems we are facing,0.7532664109021425
yes why would she go down I don't know  she taught me a difference and then told  ,6.597650051116943
my mother a difference in as well the  only reason my mother came here to be   you know shouting at you okay was because my  mother is very close to her so she lied sorry,5.308299511671066
I needed to see the way your mother came  and was embarrassing I'm sorry I'm sorry,0.07187806186266243
you want me to answer a name that  is not what I can only answer,1.8610626459121704
okay what is wrong with you have I not told you  that I do not have feelings for you hey I don't  ,0.5240463186055422
want you but I love you I truly love you if I like  this life New Balance at all how person will take  ,7.93340876698494
the look for a go to get F9 okay what only buy  that now what do you mean isn't all of yours I  ,0.7722415961325169
don't like you I don't like you what language you  want me to tell you that you understand should I   say it in Igbo or hausa or Yoruba listen  I understand you don't like me but I wait  ,0.1370829646475613
I will wait because I love you we will  wait until you die you wait until you die  ,0.6874242331832647
you go and look for your class go and look for  someone that will date you for me I am taking,0.23279914166778326
by who I can of course who else,7.535235583782196
clean this place see let me tell you okay don't  even have a single feelings for you I'm telling  ,0.2901204163208604
you he personally told me that so please give  me the chance just give me the chance so that  ,8.749037981033325
I can show you how much I truly love you I can  take good care of you you you take a good look  ,3.0791429802775383
at this show but I can take good care of it  hey Ken doesn't love me let me be the one to  ,0.9414521977305412
judge that okay if Ken doesn't love me how  is that your business eh tell me how is your   business nonsense next time stop me stop me on  the road again to tell me about this Stupid Love,0.03546707739587873
don't worry I keep telling you I'm a  very important person in this community,8.804578334093094
don't worry I will show you,3.9896056056022644
but,5.84585964679718
hi Hi how are you oh what's not  your name again my name is peace oh,4.939008876681328
peace you are so beautiful are you heading my  way anyways uh thank you for the compliment  ,7.791327685117722
but I'm going to the market my mother  sent me to go and deliver a message that is my way too yeah yeah yes yes,1.6971638426184654
especially when the Love is  Real it's a very special thing,8.346979320049286
and I love you so many times because you  know my love is always bigger than yours,5.716981366276741
baby,1.1866738088428974
uh you see I'm so sorry for for everything  I'm sorry for for not checking on you,6.949107348918915
by nonchalant attitude   you know it's just it's just right okay  you know a man's Pride that's just it,1.330866850912571
is,5.410399287939072
strength,7.761997729539871
but I'm motivated yes I know it it sounded  so awkwardly and all that but I was indeed  ,9.582825005054474
motivated and I want to let you know  something once this money comes okay,7.528387755155563
I love you so much okay,8.243665844202042
I cannot can barely concentrate,2.272622473537922
is making me get worried I don't  know what to do up till now Beauty,0.8134202100336552
what am I going to do even me I'm worried because I know if Papa  comes back now don't be trouble it is a career  ,1.2082524597644806
problem he just finished ranting  shaking the openness swearing and  ,0.9683107025921345
all that and stop out I don't know what  is going to happen when it comes back  ,1.3814395293593407
does your sister want to kill me does he want  to cause problems between me and your father,0.3268018364906311
how will I don't understand you don't  understand you know how your father is  ,0.11373934103175998
you know how mean he can be I don't even know how  to face him I don't know if he goes and come back  ,0.48142909072339535
and find out that beauty is not back up there  now I don't know what he's going to do to me   I don't know what to do now I  don't even want his trouble at all,1.0127237066626549
now you have to calm down it's not your fault  after all you didn't take Beauty out yourself  ,0.3026712452992797
please mama what our advice you go inside  and rest in fact pretend like you are sick  ,0.04389688838273287
so whenever because we allow you ready yes  now you have to pretend they are sick are  ,0.09385914891026914
you sure that would work yes that's  the only solution go inside lie down,0.4445284605026245
as if you're always Junior  was completed on the way  ,2.1056784316897392
yes now because I don't just have  time for that months for Allah,0.6608070805668831
like dance in that case you have to come come  with me now stand at the door so  ,0.5879495292901993
that you let me know when he when he's  coming my my heart is beating faster  ,3.3286113291978836
now I'm I'm really really scared  mama going like that don't worry,0.60278563760221
massage,0.7951898500323296
thank God don't think again,5.431355535984039
you're scared you don't need to be scared,0.2275407314300537
I'm not scared because you know how my  father can be I'm scared to my mother,0.25479854084551334
I'm not sure what happened to her all right,4.866450652480125
love me so much anything and you know how he is  by now you'll be saying she made me disobey him,0.9220344945788383
okay we love us your father your mother  means for each of those questions cookies,0.9412494488060474
please,8.127769827842712
looking from this Village is not a good idea  yes you just said now that you're scared because  ,2.1310776472091675
of what your father now imagine when you look  from this place by the time we are coming back  ,1.1477411724627018
can also before your mother you know so  what about your mother how will she survive,0.08880699169822037
all right the thing is that I love you so  much and I can go through anything because,7.073643058538437
you know what too much,2.9991459101438522
please I'm begging you peace what is the  place for am I hearing you well yes sir,8.278309553861618
please get my daughter back here in Egypt that's  all I want um he will come back I'm I'm sure by  ,1.238375436514616
your magic buy your magic wherever you have hidden  Beauty go and bring her out there and foreign,0.8771225810050964
to swear to take oath if you know  what you're telling me is the truth  ,1.1306311003863811
let me give it to you no problem I'll swear,0.5621110554784536
put in your mouth if you know what  you're telling me is the truth put  ,0.04016515449620783
this in your mind there's no need there's  no need please I see you huh as long as,1.7727011814713478
my daughter must be brought back whether you  like it see I may have to use you to replace  ,0.8593912236392498
her hey I may have to use you to replace  my daughter I cherish her okay because,1.2335645034909248
please,8.127769827842712
if my daughter does not mean  anything to you she means to me  ,3.765593096613884
oh yeah at least I'm sure of getting a good a good  a good diary out of her head and a good husband  ,0.5211892537772655
and a good house probably a mansion you're telling  that you're telling me I'm going out one two three,2.6119686663150787
no because you know because  you know because because,1.3786505907773972
please,8.127769827842712
hi um,6.515959650278091
I'm worried I'm worried about your father  you know he likes trouble I'm not what he's  ,0.20633535459637642
going to do there huh hi Beauty come back you  didn't come back and vindicate back come back,0.2718054922297597
telling some of the youths that  can kidnap his daughter yes I'm  ,4.100486263632774
not the villagers are following  him to King's house to arrest him   Ken is in trouble all we need to do now is to  save Ken and beauty okay forget about that idiot  ,0.04118261858820915
jaw yeah she's not important now wait she's not  an age of wait I even thought by now she should  ,0.4133544396609068
have married oh really forget about that as  you can see I'm going straight to Ken's house  ,2.5422878563404083
to tell the mother the situation at hand if  you're going coming with me you better start,0.34470842219889164
there is problem we have to live here now  in first we need to live here right now,0.7139756809920073
your father the news what yes please let's just leave here,0.9218235500156879
he said that if he doesn't see you  today that he will send the police  ,1.102595217525959
to arrest my mother I don't want  anything to happen to my mother you   know who my mother is now and she's sick  please let's go let's leave this place,0.2512594684958458
calm down,5.309709906578064
oh okay do one thing for me just just stay in hiding  I will go there when everything is listen now  ,3.2683707773685455
listen you've been talking that is not even my  problem if you go now and see your father it's   not any problem right now okay your father  has even paid some youth he told them that  ,0.21218315232545137
they should look for you anywhere they see  you they should bring you to him and that is   putting me in in the dark so what I'm saying  is let's just go and meet your father and  ,0.7275822106748819
let's solve all these things because you're  going to meet him it was the service a problem,6.525985151529312
do something what is it,2.2855592891573906
what are you talking about sir I can tell you that  I swear the Muslims decision I should make love   to you listen there is for everything forget  about love make it now let us know how we can  ,0.6742196157574654
salvage this situation please please there is  something more important I I want to tell you  ,8.984869718551636
you know the money I told you I was saving  for your your breakfast it's complete,0.6248782388865948
nothing,1.0374571196734905
please die I think you're taking this whole  thing too far it's not necessary listen if  ,0.46692746691405773
I don't see beauty I arrested for my if  I don't see beauty I arrest you foreign,0.2789065707474947
right yeah it's not fair at all how can I even  deprive in our daughter of her happiness if you  ,3.148236870765686
don't know what to say just shut up your mouth  but get out from there get out from here your  ,0.05114615196362138
your infuriating me get out from actually I'm not  looking at anybody's face now get out nonsense  ,0.03482318134047091
nine nine Informer is a widow ifeoma is a widow,1.6420887783169746
no one put us under because  the love is real Beauty,4.431008547544479
um against mother yes you can  run to the house and save his what please,0.46420893631875515
don't have anybody to speak  for you and your son help hey,3.3820874989032745
you will not kill me or I don't know  what I did to you you would not kill me,0.5078882910311222
so many Temptations,0.7589246612042189
because that's your iniquity,0.1406997675076127
look at them just look at them yeah move,5.368921533226967
what is right and what is wrong,5.567510426044464
have you ever when did you take over  police force from from police when did  ,3.74571792781353
you take away the the the work  of the law enforcement against   each other I am the one you're  looking for and I'm here now is,4.654793068766594
My Father Here was always chasing me again  all the time so I followed him willingly he  ,7.05176517367363
never kidnapped me so please again will  come out of hiding but Papa promised me  ,3.086962178349495
he will not do anything to him nobody  will touch Ken or Ken's mother nobody  ,0.39030457846820354
can possible that one will  be resolved little little,9.312895685434341
resolution comes later not right now we're not  here to please you we are here to please the  ,6.342315673828125
Lord let me tell you all these things you're  doing is in vain because it's sickened I will  ,0.2540213521569967
marry Ken whether you like it or not I have  respected you enough us alone what is this,5.26379831135273
let them be happy,6.371078640222549
hey beauty where are you doing parents now I'm  your mother I'm the one that gave birth to you and  ,0.10094445897266269
my husband is your father you say because of your  father's Behavior that's where he has always been  ,0.21458680275827646
um tell me the truth who are my real  parents because I remember everything  ,5.691281333565712
what is it what are you trying to do you will  try to molest that girl is it because she's  ,0.05116676911711693
not a biological daughter shut up your mouth  you're not the one that tell me what to do  ,0.029774519498459995
the girl in question is my investment don't put  your mouth there again and so and so can't you  ,0.04422143683768809
take out like your child can't you take her  this is not fair it's an abomination hey hey,0.03356568922754377
when it comes back asking um foreign,6.29349946975708
that's what [ __ ] you okay just give us,7.7006034553050995
what,6.129459664225578
what is going on a lot like words,7.403904944658279
hmm,2.6122549548745155
ons,3.1085001304745674
please don't take it close to your body,0.5262061487883329
kill yourself I'm not here to receive anything from you option  he said that you give me back my money now  ,0.48189572989940643
or you give me your daughter that's  the only option I'm asking for   don't don't touch me don't touch me call  this money to you yeah I'll report this  ,0.21347966976463795
morning give me that which money money for the  past three months when you were when your wife   was giving back I told you before you even  before you wanted to go do you have money you  ,0.16579633811488748
said you will manage you will go I won't have  to go and pregnant again I don't have money,0.6198705639690161
more than three months okay if I ask you to  give me the money start giving me a story  ,7.273422181606293
that option is he said that you give me the  money now or I take your only daughter how long,0.24489541538059711
three months what kind of research is that  are you insulting me so you do not I'm not  ,0.22018873132765293
a bank that I'll be saving money for you  whenever you have an issue you run to me   to come and give you the money that you  cannot refund back I don't have I'm not  ,1.6346463933587074
saying that we are not friends so just  give me your daughter let me keep it when   you give me my money yeah I refund back your  daughter to you simple it's just about my life,0.1509739551693201
okay,6.343968957662582
okay for the debt that you're holding don't say I just  can't do that they come and give me your daughter  ,0.3092705272138119
these are not sure but remember you're my friend  who's man you are my friend when you came today,6.964796036481857
I don't have money if you don't have  money is anything wrong with that baby,0.5948096048086882
peace,7.383939623832703
you lied to me oh this yes you  told me she's your little niece,0.20704467315226793
how could you,0.15065761981531978
is that why you saved someone listen yeah   was that why you kept calling me  your love awesome I'm not going to,1.6719073057174683
look like this all the investment from my  Society I still got feedback  ,7.756301760673523
so I don't know where it would be  to reclaim you start living with you,3.2955199480056763
anybody to pay back that  investment hello Madison I'm sorry,7.123306393623352
Mario I had all you said,5.101686343550682
and I'm here to know how much and how do  we pay you because I'm here to pay you back,0.4925558343529701
yes,6.636323779821396
what,6.129459664225578
when we are going through  your Mission your poverty,0.04712260561063886
so how did the money come  now yes I was a wretched boy  ,0.7981220260262489
but things are state well no need to go into all  those things like I said I want to know how much  ,8.174945414066315
her father is owing you how much is the debts and  you said you have invested in her I want you to  ,1.9098639488220215
summarize it and tell me the amount of money  you need so I can clear it here and right now,7.945224642753601
there's no uh the point going through the this  dignity because the money is too heavy but even  ,8.36460366845131
if you tell me to quantify it I can talk about in  three years why should I bother you with something,6.640432775020599
with all due respect I do not want to install,5.589033663272858
since you don't have anything to say  about your mom so excuse me I'll be back,0.11510214535519481
this doesn't sound funny to me somebody of new  value yesterday no quantity nothing it's now  ,7.67638087272644
coming to talk about clearing that on such  gargant one vehicles it's funny to me yeah,3.39365154504776
you can see that their love is unbeatable,6.261081248521805
this investment from me that make foreign,5.574866011738777
exactly the they don't even tell you  they checked the check and it's weird,6.074913218617439
I believe so my father was one of the  richest men in Lagos your father Yes this  ,7.76340439915657
was about 25 years ago then I was still little  although I lost my father and after his death  ,2.8009381145238876
his elder brother my uncle took  everything from us hey foreign,1.812327653169632
houses that was like my mother and I wretched oh,0.41418978944420815
suffered an absolutely but you see God is  good and there is nothing God cannot do yeah  ,1.910567469894886
God has answered our prayers my uncle has  returned everything he stole from my father,2.41190567612648
so this man standing before you here is  a CEO of divine bottle water you look it,0.417094212025404
not just not just that I also  have about five companies yes,8.611007034778595
to plan it all I have like um foreign,7.420402765274048
so I would advise you to use that as a little  shopping use it for your own good hey uh,0.8539702743291855
in fact that uh silver and gold abandoned but  all depressed in my family should go to you,0.5413795355707407
my heart I've fallen in love with you  it's your against the culture otherwise  ,5.7920631021261215
if you want more girls from my family  my family girls can boast your breasts if they are okay um if they  are not you carry this one okay,0.09916920680552721
um let me now seize this opportunity to also  let you know my impressions it was important,9.077642858028412
I love this beautiful lady,8.46126601099968
like to the full definition of love and peace,5.425036698579788
nobody is all the plans the dreams you had  together I want to now fulfill it and achieve it,5.690938234329224
and I also want to say it here okay I want to take  this relationship to the next level next level,7.914923131465912
until you get home don't start on  the roads to climb on top of mind,0.3140473738312721
oh let them be let them be,0.34252083860337734
to be together forever,4.373111575841904
to build this would be,7.2622500360012054
Shorts,0.3856789320707321
